2026-05-17 21:01:07 [INFO] Logging initialized: E:\TorBox_Manager\TorBox_Manager_Log.txt
2026-05-17 21:01:07 [INFO] TorBox Manager EchoStorm Edition v0.4.0 starting
2026-05-17 22:19:39 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:19:39 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:19:40 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:19:40 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:19:41 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:20:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:20:10 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:20:10 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:20:11 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:20:11 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:20:11 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:20:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:20:44 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:20:44 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:20:45 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:20:45 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:20:46 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:21:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:21:09 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:21:09 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:21:10 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:21:10 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:21:10 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:21:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:21:40 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:21:40 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:21:41 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:21:41 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:21:41 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:22:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:22:09 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:22:09 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:22:09 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:22:09 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:22:10 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:22:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:22:40 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:22:40 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:22:40 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:22:40 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:22:41 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:23:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:23:13 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:23:13 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:23:13 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:23:13 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:23:14 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:23:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:23:44 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:23:44 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:23:45 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:23:45 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:23:46 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:24:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:24:11 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:24:11 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:24:12 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:24:12 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:24:14 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:24:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:24:44 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:24:44 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:24:44 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:24:44 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:24:46 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:25:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:25:14 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:25:14 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:25:14 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:25:14 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:25:15 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:25:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:25:42 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:25:42 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:25:43 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:25:43 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:25:43 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:26:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:26:09 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:26:09 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:26:10 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:26:10 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:26:11 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:26:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:26:47 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:26:47 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:27:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:27:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:14 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:27:14 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:14 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:27:14 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:15 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:27:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:41 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:27:41 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:41 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:27:41 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:27:42 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:28:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:28:14 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:28:14 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:28:15 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:28:15 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:28:15 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:28:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:28:44 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:28:44 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:28:44 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:28:44 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:28:46 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:29:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:29:11 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:29:11 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:29:12 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:29:12 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:29:12 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:29:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:29:39 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:29:39 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:29:39 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:29:39 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:29:39 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:30:08 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:30:11 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:30:11 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:30:11 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:30:11 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:30:12 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:30:38 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:30:39 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:30:39 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:30:39 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:30:39 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:30:40 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:31:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:31:30 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:31:30 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:31:30 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:31:30 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:31:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:31:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:32:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:32:02 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:32:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:32:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:32:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:32:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:32:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:32:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:32:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:32:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:32:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:32:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:57 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:58 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:33:58 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:33:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:34:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:34:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:34:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:34:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:34:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:34:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:34:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:34:58 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:34:58 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:34:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:34:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:35:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:35:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:35:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:35:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:35:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:35:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:35:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:35:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:35:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:35:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:35:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:35:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:36:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:36:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:36:29 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:36:29 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:36:30 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:36:30 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:36:31 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:36:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:37:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:37:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:37:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:37:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:37:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:37:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:37:27 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:37:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:37:28 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:37:28 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:37:28 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:37:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:02 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:27 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:28 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:28 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:29 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:57 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:38:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:38:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:39:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:39:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:39:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:39:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:39:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:39:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:39:34 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:39:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:40:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
